DataNumber:4274
Load			Extension			Broadwise Extension			Displacement			Stress			Strain			Time
18.1000		1.0808		0.0000		1.0707		181.0000		2.1616		14.2000
18.1000		1.0909		0.0000		1.0808		181.0000		2.1818		14.2500
18.1000		1.0909		0.0000		1.0808		181.0000		2.1818		14.3000
18.2000		1.0909		0.0000		1.0808		182.0000		2.1818		14.3500
18.2000		1.1010		0.0000		1.0909		182.0000		2.2020		14.4000
18.3000		1.1010		0.0000		1.0909		183.0000		2.2020		14.4500
18.4000		1.1010		0.0000		1.0909		184.0000		2.2020		14.5000
18.5000		1.1111		0.0000		1.1010		185.0000		2.2222		14.5500
18.6000		1.1111		0.0000		1.1010		186.0000		2.2222		14.6000
18.6000		1.1212		0.0000		1.1111		186.0000		2.2424		14.6500
18.6000		1.1212		0.0000		1.1111		186.0000		2.2424		14.7000
18.7000		1.1313		0.0000		1.1212		187.0000		2.2626		14.7500
18.8000		1.1313		0.0000		1.1212		188.0000		2.2626		14.8000
18.8000		1.1414		0.0000		1.1313		188.0000		2.2828		14.8500
18.9000		1.1414		0.0000		1.1313		189.0000		2.2828		14.9000
19.0000		1.1414		0.0000		1.1313		190.0000		2.2828		14.9500
19.0000		1.1515		0.0000		1.1414		190.0000		2.3030		15.0000
19.1000		1.1515		0.0000		1.1414		191.0000		2.3030		15.0500
19.1000		1.1616		0.0000		1.1515		191.0000		2.3232		15.1000
19.2000		1.1616		0.0000		1.1515		192.0000		2.3232		15.1500
19.3000		1.1616		0.0000		1.1515		193.0000		2.3232		15.2000
19.4000		1.1717		0.0000		1.1616		194.0000		2.3434		15.2500
19.4000		1.1717		0.0000		1.1616		194.0000		2.3434		15.3000
19.5000		1.1818		0.0000		1.1717		195.0000		2.3636		15.3500
19.5000		1.1818		0.0000		1.1717		195.0000		2.3636		15.4000
19.6000		1.1919		0.0000		1.1818		196.0000		2.3838		15.4500
19.6000		1.1919		0.0000		1.1818		196.0000		2.3838		15.5000
19.7000		1.1919		0.0000		1.1818		197.0000		2.3838		15.5500
19.8000		1.2020		0.0000		1.1919		198.0000		2.4040		15.6000
19.9000		1.2020		0.0000		1.1919		199.0000		2.4040		15.6500
19.9000		1.2121		0.0000		1.2020		199.0000		2.4242		15.7000
20.0000		1.2121		0.0000		1.2020		200.0000		2.4242		15.7500
20.0000		1.2222		0.0000		1.2121		200.0000		2.4444		15.8000
20.1000		1.2222		0.0000		1.2121		201.0000		2.4444		15.8500
20.1000		1.2222		0.0000		1.2121		201.0000		2.4444		15.9000
20.2000		1.2323		0.0000		1.2222		202.0000		2.4646		15.9500
20.3000		1.2323		0.0000		1.2222		203.0000		2.4646		16.0000
20.4000		1.2424		0.0000		1.2323		204.0000		2.4848		16.0500
